Attributes,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Symbols,^GSPC,AAPL,IBM,TSLA,GOOGL,MSFT,CSCO,TSM,NVDA,^GSPC,AAPL,IBM,TSLA,GOOGL,MSFT,CSCO,TSM,NVDA,^GSPC,AAPL,IBM,TSLA,GOOGL,MSFT,CSCO,TSM,NVDA,^GSPC,AAPL,IBM,TSLA,GOOGL,MSFT,CSCO,TSM,NVDA,^GSPC,AAPL,IBM,TSLA,GOOGL,MSFT,CSCO,TSM,NVDA,^GSPC,AAPL,IBM,TSLA,GOOGL,MSFT,CSCO,TSM,NVDA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,2587.840087890625,40.92844009399414,114.24579620361328,20.4060001373291,52.4995002746582,79.06212615966797,29.627174377441406,36.68460464477539,51.62345886230469,2587.840087890625,43.125,144.91395568847656,20.4060001373291,52.4995002746582,84.13999938964844,34.470001220703125,42.189998626708984,52.17250061035156,2588.419921875,43.564998626708984,146.72084045410156,20.416667938232422,52.53300094604492,84.54000091552734,34.4900016784668,42.22999954223633,52.17250061035156,2576.77001953125,42.779998779296875,144.82791137695312,19.67533302307129,51.88249969482422,83.4000015258789,34.029998779296875,41.59000015258789,51.334999084472656,2581.929931640625,43.5,146.67303466796875,19.96666717529297,52.13750076293945,84.08000183105469,34.279998779296875,41.900001525878906,51.79999923706055,3567710000.0,237594400.0,4635663.0,133410000.0,27770000.0,17633500.0,13414400.0,6140900.0,35364000.0
2017-11-06,2591.1298828125,41.343666076660156,113.68807220458984,20.185333251953125,52.13399887084961,79.37222290039062,29.575607299804688,36.89328384399414,51.85599136352539,2591.1298828125,43.5625,144.2064971923828,20.185333251953125,52.13399887084961,84.47000122070312,34.40999984741211,42.43000030517578,52.407501220703125,2593.3798828125,43.747501373291016,145.14340209960938,20.5,52.62950134277344,84.69999694824219,34.560001373291016,42.47999954223633,52.494998931884766,2585.659912109375,42.93000030517578,143.67112731933594,19.93400001525879,52.099998474121094,84.08000183105469,34.2599983215332,42.08000183105469,51.67499923706055,2587.469970703125,43.092498779296875,145.09559631347656,20.46666717529297,52.45500183105469,84.19999694824219,34.369998931884766,42.189998626708984,51.79999923706055,3539080000.0,140105200.0,4705326.0,97290000.0,18294000.0,19860900.0,12786900.0,5650500.0,38994400.0
2017-11-07,2590.639892578125,41.47653579711914,114.07243347167969,20.40333366394043,52.61949920654297,79.18428039550781,29.567012786865234,36.96284103393555,52.44967269897461,2590.639892578125,43.70249938964844,144.69407653808594,20.40333366394043,52.61949920654297,84.2699966430664,34.400001525878906,42.5099983215332,53.00749969482422,2597.02001953125,43.8125,144.84703063964844,20.433332443237305,52.670501708984375,84.9000015258789,34.47999954223633,42.709999084472656,53.224998474121094,2584.35009765625,43.400001525878906,143.88145446777344,20.00200080871582,52.150001525878906,83.93000030517578,34.209999084472656,42.2599983215332,52.51499938964844,2592.110107421875,43.477500915527344,144.71319580078125,20.06800079345703,52.48249816894531,84.7699966430664,34.31999969482422,42.63999938964844,52.63750076293945,3809650000.0,97446000.0,3871351.0,79414500.0,26104000.0,17939700.0,11332900.0,2761600.0,42770000.0
2017-11-08,2594.3798828125,41.815818786621094,114.23827362060547,20.292667388916016,52.91450119018555,79.45677185058594,29.652952194213867,36.89328384399414,51.73972702026367,2594.3798828125,44.060001373291016,144.90440368652344,20.292667388916016,52.91450119018555,84.55999755859375,34.5,42.43000030517578,52.290000915527344,2595.469970703125,44.060001373291016,145.11471557617188,20.459333419799805,53.134498596191406,84.61000061035156,34.5,42.540000915527344,53.0,2585.02001953125,43.58250045776367,143.67112731933594,20.086666107177734,52.352500915527344,83.83000183105469,34.119998931884766,42.209999084472656,51.810001373291016,2588.7099609375,43.665000915527344,144.93307495117188,20.366666793823242,52.502498626708984,84.13999938964844,34.310001373291016,42.41999816894531,52.962501525878906,3899360000.0,97638000.0,4847582.0,70879500.0,24276000.0,18034200.0,13061300.0,2378400.0,52298800.0
2017-11-09,2584.6201171875,41.73040771484375,114.41333770751953,20.19933319091797,52.38600158691406,79.01513671875,29.26617431640625,36.20637130737305,50.78982925415039,2584.6201171875,43.970001220703125,143.69024658203125,20.19933319091797,52.38600158691406,84.08999633789062,34.04999923706055,41.63999938964844,51.33000183105469,2586.5,44.025001525878906,145.12428283691406,20.297332763671875,52.54399871826172,84.2699966430664,34.31999969482422,42.220001220703125,51.58250045776367,2566.330078125,43.28499984741211,143.26959228515625,19.753332138061523,51.79249954223633,82.9000015258789,33.869998931884766,41.290000915527344,50.092498779296875,2584.0,43.77750015258789,143.33651733398438,20.166667938232422,52.400001525878906,84.11000061035156,34.290000915527344,42.13999938964844,51.317501068115234,3831610000.0,117930400.0,4996219.0,81706500.0,35892000.0,21178400.0,16785000.0,4680100.0,97856400.0
2017-11-10,2582.300048828125,41.59229278564453,113.5455322265625,20.19933319091797,52.20750045776367,78.80842590332031,29.214611053466797,36.275936126708984,53.46635818481445,2582.300048828125,43.66749954223633,142.6003875732422,20.19933319091797,52.20750045776367,83.87000274658203,33.9900016784668,41.720001220703125,54.03499984741211,2583.81005859375,43.845001220703125,144.25430297851562,20.55733299255371,52.33150100708008,84.0999984741211,34.09000015258789,41.81999969482422,54.66749954223633,2575.570068359375,43.567501068115234,142.58126831054688,20.123332977294922,52.06100082397461,83.2300033569336,33.66999816894531,41.59000015258789,52.907501220703125,2580.179931640625,43.77750015258789,144.0248565673828,20.166667938232422,52.19350051879883,83.79000091552734,34.060001373291016,41.790000915527344,53.27000045776367,3486910000.0,100582000.0,4505436.0,69381000.0,19442000.0,19397800.0,19319400.0,5333900.0,125325600.0
2017-11-13,2584.840087890625,41.42561340332031,112.9670181274414,21.02666664123535,52.060001373291016,78.86480712890625,29.180225372314453,36.5280876159668,52.598087310791016,2584.840087890625,43.49250030517578,141.87380981445312,21.02666664123535,52.060001373291016,83.93000030517578,33.95000076293945,42.0099983215332,53.157501220703125,2587.659912109375,43.625,142.44741821289062,21.1200008392334,52.4370002746582,83.94000244140625,34.209999084472656,42.0099983215332,54.29249954223633,2574.47998046875,43.349998474121094,141.4149169921875,19.94066619873047,51.9630012512207,83.45999908447266,33.83000183105469,41.5099983215332,53.002498626708984,2576.530029296875,43.375,142.33270263671875,20.0086669921875,52.040000915527344,83.66000366210938,33.86000061035156,41.720001220703125,54.03499984741211,3402930000.0,67928400.0,5342445.0,113773500.0,18814000.0,14196900.0,16441500.0,2222000.0,58237600.0
2017-11-14,2578.8701171875,40.79935836791992,113.34001922607422,20.579999923706055,52.082000732421875,78.97758483886719,29.25758171081543,36.39766311645508,52.98150634765625,2578.8701171875,42.834999084472656,142.34225463867188,20.579999923706055,52.082000732421875,84.05000305175781,34.040000915527344,41.86000061035156,53.54499816894531,2579.659912109375,43.369998931884766,142.41873168945312,21.09000015258789,52.1150016784668,84.0999984741211,34.15999984741211,41.88999938964844,53.70000076293945,2566.56005859375,42.79499816894531,141.0038299560547,20.459999084472656,51.46649932861328,82.9800033569336,33.79999923706055,41.5099983215332,52.807498931884766,2577.75,43.2599983215332,141.44358825683594,21.0,51.88600158691406,83.5,33.86000061035156,41.779998779296875,53.25,3641760000.0,99130000.0,3930868.0,85141500.0,21012000.0,18801300.0,17468500.0,2799400.0,52929200.0
2017-11-15,2564.6201171875,40.261207580566406,111.97740173339844,20.753332138061523,51.820499420166016,78.36373138427734,29.3177433013916,36.11941909790039,51.94256591796875,2564.6201171875,42.27000045776367,140.6309814453125,20.753332138061523,51.820499420166016,82.9800033569336,34.11000061035156,41.540000915527344,52.494998931884766,2572.840087890625,42.58000183105469,142.170166015625,20.832666397094727,51.98149871826172,83.69000244140625,34.310001373291016,41.650001525878906,53.0,2557.449951171875,42.095001220703125,139.78012084960938,20.100000381469727,51.53799819946289,82.69000244140625,33.75,41.279998779296875,51.95000076293945,2569.449951171875,42.49250030517578,141.49139404296875,20.400667190551758,51.75,83.47000122070312,33.970001220703125,41.38999938964844,52.98749923706055,3558890000.0,116632400.0,4992872.0,89680500.0,18106000.0,19383100.0,30829600.0,3417300.0,50194800.0
2017-11-16,2585.639892578125,40.74220275878906,113.51507568359375,20.833332061767578,52.423500061035156,78.57147979736328,30.83907699584961,36.60634994506836,52.345787048339844,2585.639892578125,42.775001525878906,142.5621337890625,20.833332061767578,52.423500061035156,83.19999694824219,35.880001068115234,42.099998474121094,52.90250015258789,2590.090087890625,42.967498779296875,143.06883239746094,21.209333419799805,52.5880012512207,83.41999816894531,36.66999816894531,42.2400016784668,53.54999923706055,2572.949951171875,42.57500076293945,141.0133819580078,20.753332138061523,51.900001525878906,82.94000244140625,35.83000183105469,41.75,52.8125,2572.949951171875,42.79499816894531,141.2332763671875,20.932666778564453,51.9375,83.0999984741211,36.040000915527344,41.75,53.244998931884766,3312710000.0,94550000.0,5697039.0,87331500.0,23768000.0,20962800.0,61177100.0,3304500.0,44176800.0
2017-11-17,2578.85009765625,40.515995025634766,113.40089416503906,21.003332138061523,51.794498443603516,77.81599426269531,30.85626220703125,36.580257415771484,52.28392791748047,2578.85009765625,42.537498474121094,142.41873168945312,21.003332138061523,51.794498443603516,82.4000015258789,35.900001525878906,42.06999969482422,52.84000015258789,2583.9599609375,42.84749984741211,143.54684448242188,21.777999877929688,52.54999923706055,83.12000274658203,36.31999969482422,42.41999816894531,53.837501525878906,2577.6201171875,42.40999984741211,142.28489685058594,20.876667022705078,51.686500549316406,82.23999786376953,35.810001373291016,41.970001220703125,52.6875,2582.93994140625,42.7599983215332,142.7724609375,21.711332321166992,52.4900016784668,83.12000274658203,35.900001525878906,42.2400016784668,53.47999954223633,3300160000.0,87598000.0,5142659.0,206026500.0,26712000.0,22079000.0,27988000.0,3702000.0,51566400.0
2017-11-20,2582.139892578125,40.47551345825195,114.57318878173828,20.582666397094727,51.733001708984375,77.93875122070312,31.371967315673828,36.701995849609375,52.9567756652832,2582.139892578125,42.494998931884766,143.89100646972656,20.582666397094727,51.733001708984375,82.52999877929688,36.5,42.209999084472656,53.52000045776367,2584.639892578125,42.63999938964844,145.26768493652344,21.03333282470703,51.935001373291016,82.58999633789062,36.540000915527344,42.279998779296875,53.64250183105469,2578.239990234375,42.38999938964844,143.30784606933594,20.316667556762695,51.63399887084961,82.25,35.93000030517578,41.959999084472656,52.625,2579.489990234375,42.5724983215332,144.01528930664062,20.91933250427246,51.79999923706055,82.4000015258789,35.93000030517578,42.06999969482422,52.997501373291016,3003540000.0,65049600.0,5937619.0,123715500.0,17526000.0,16315000.0,26897800.0,4455300.0,39610000.0
2017-11-21,2599.030029296875,41.22797393798828,115.66935729980469,21.187332153320312,52.51499938964844,79.06256103515625,31.50088882446289,37.02371597290039,53.444091796875,2599.030029296875,43.28499984741211,145.26768493652344,21.187332153320312,52.51499938964844,83.72000122070312,36.650001525878906,42.58000183105469,54.01250076293945,2601.18994140625,43.42499923706055,145.74569702148438,21.215333938598633,52.519500732421875,83.83999633789062,36.970001220703125,42.869998931884766,54.130001068115234,2589.169921875,42.69499969482422,144.55067443847656,20.58066749572754,51.957000732421875,82.73999786376953,36.58000183105469,42.54999923706055,53.599998474121094,2589.169921875,42.69499969482422,144.64627075195312,20.724000930786133,52.00199890136719,82.73999786376953,36.75,42.619998931884766,53.92250061035156,3332720000.0,100525200.0,3928985.0,108919500.0,22206000.0,21237500.0,24146400.0,3668500.0,39917600.0
2017-11-22,2597.080078125,41.66135025024414,115.53235626220703,20.84000015258789,52.59600067138672,78.48648834228516,31.32899284362793,36.87590026855469,53.2039794921875,2597.080078125,43.7400016784668,145.09559631347656,20.84000015258789,52.59600067138672,83.11000061035156,36.45000076293945,42.40999984741211,53.73249816894531,2600.93994140625,43.75,145.68833923339844,21.161333084106445,52.77149963378906,83.9000015258789,36.720001220703125,42.7400016784668,54.25,2595.22998046875,43.26250076293945,144.67495727539062,20.78933334350586,52.36249923706055,83.04000091552734,36.36000061035156,42.290000915527344,53.40250015258789,2600.31005859375,43.34000015258789,145.31549072265625,21.118000030517578,52.55799865722656,83.83000183105469,36.70000076293945,42.59000015258789,54.25,2762950000.0,102355600.0,3361426.0,73764000.0,14538000.0,20553100.0,17226400.0,2768600.0,35664000.0
2017-11-24,2602.419921875,41.66373062133789,115.58564758300781,21.036666870117188,52.82600021362305,78.6281509399414,31.363372802734375,37.38020324707031,53.70649337768555,2602.419921875,43.74250030517578,145.1625213623047,21.036666870117188,52.82600021362305,83.26000213623047,36.4900016784668,42.9900016784668,54.2400016784668,2604.2099609375,43.875,145.50669860839844,21.0939998626709,53.003501892089844,83.43000030517578,36.56999969482422,43.02000045776367,54.25,2600.419921875,43.662498474121094,144.67495727539062,20.733333587646484,52.59600067138672,82.77999877929688,36.31999969482422,42.61000061035156,53.650001525878906,2600.419921875,43.775001525878906,145.26768493652344,20.91933250427246,52.71950149536133,83.01000213623047,36.40999984741211,42.66999816894531,53.897499084472656,1349780000.0,56106800.0,1247878.0,48661500.0,16492000.0,7425600.0,6155800.0,1499700.0,18075200.0
2017-11-27,2601.419921875,41.454193115234375,115.69222259521484,21.12066650390625,53.60049819946289,79.2042007446289,31.68998908996582,35.7281379699707,53.00841522216797,2601.419921875,43.522499084472656,145.29637145996094,21.12066650390625,53.60049819946289,83.87000274658203,36.869998931884766,41.09000015258789,53.53499984741211,2606.409912109375,43.77000045776367,145.783935546875,21.1560001373291,53.652000427246094,83.9800033569336,37.09000015258789,41.68000030517578,54.34000015258789,2598.8701171875,43.334999084472656,144.9521942138672,20.634000778198242,52.73849868774414,83.30000305175781,36.5,41.060001373291016,53.502498626708984,2602.659912109375,43.76250076293945,145.3728485107422,20.883333206176758,52.92850112915039,83.30999755859375,36.5099983215332,41.66999816894531,54.32749938964844,3006860000.0,82867200.0,3529204.0,68338500.0,35430000.0,18265200.0,20942200.0,8188400.0,42289600.0
2017-11-28,2627.0400390625,41.2113151550293,116.06521606445312,21.170000076293945,53.16450119018555,80.15801239013672,32.42915725708008,35.58901596069336,52.159358978271484,2627.0400390625,43.26750183105469,145.7648162841797,21.170000076293945,53.16450119018555,84.87999725341797,37.72999954223633,40.93000030517578,52.6775016784668,2627.68994140625,43.717498779296875,146.20458984375,21.333332061767578,54.0,85.05999755859375,37.79999923706055,41.220001220703125,53.682498931884766,2605.43994140625,42.96500015258789,145.0286865234375,20.92799949645996,52.72700119018555,84.0199966430664,36.97999954223633,40.810001373291016,52.060001373291016,2605.93994140625,43.57500076293945,145.6501007080078,21.090667724609375,53.699501037597656,84.06999969482422,37.0,41.029998779296875,53.587501525878906,3488420000.0,105715200.0,4156490.0,74242500.0,36424000.0,21926000.0,30966600.0,4864800.0,51275200.0
2017-11-29,2626.070068359375,40.35645294189453,116.88733673095703,20.502666473388672,51.86899948120117,78.70368957519531,32.214290618896484,34.26736831665039,48.62199783325195,2626.070068359375,42.369998931884766,146.7973175048828,20.502666473388672,51.86899948120117,83.33999633789062,37.47999954223633,39.40999984741211,49.10499954223633,2634.889892578125,43.22999954223633,146.8546905517578,21.200000762939453,52.938499450683594,84.91999816894531,38.029998779296875,40.90999984741211,52.529998779296875,2620.320068359375,41.790000915527344,145.47801208496094,20.082000732421875,51.48249816894531,83.18000030517578,37.22999954223633,39.2400016784668,47.807498931884766,2627.820068359375,43.157501220703125,146.08985900878906,21.15333366394043,52.808998107910156,84.70999908447266,37.75,40.880001068115234,52.502498626708984,4078280000.0,166665600.0,5333240.0,131511000.0,55866000.0,27381100.0,36788600.0,11796100.0,139678800.0
2017-11-30,2647.580078125,40.920799255371094,117.20703887939453,20.59000015258789,51.80849838256836,79.48751068115234,32.059574127197266,34.43257141113281,49.68395233154297,2647.580078125,42.962501525878906,147.1988525390625,20.59000015258789,51.80849838256836,84.16999816894531,37.29999923706055,39.599998474121094,50.1775016784668,2657.739990234375,43.03499984741211,147.6195068359375,20.713333129882812,52.207000732421875,84.5199966430664,37.79999923706055,39.7400016784668,50.66999816894531,2633.929931640625,42.11000061035156,146.34799194335938,20.30266761779785,51.503501892089844,83.33999633789062,37.29999923706055,39.16999816894531,49.162498474121094,2633.929931640625,42.60749816894531,146.89292907714844,20.570667266845703,51.99700164794922,83.51000213623047,37.619998931884766,39.599998474121094,49.79999923706055,4938490000.0,166108800.0,6799837.0,65274000.0,45092000.0,33054600.0,30749500.0,9357100.0,82376800.0
