Date,MARKET,UNH,GS,HD,AMGN,MCD,MSFT,V,CAT,HON,TRV,CVX,JNJ,CRM,AAPL,AXP,BA,WMT,PG,IBM,MMM,JPM,DIS,MRK,NKE,KO,DOW,CSCO,VZ,WBA,INTC
2020-01-16,3316.81005859375,288.967041015625,235.011474609375,214.88983154296875,221.5734405517578,197.81517028808594,162.00283813476562,197.45135498046875,138.29830932617188,172.40423583984375,130.02639770507812,102.24267578125,138.0132293701172,182.69000244140625,77.3364486694336,125.5927963256836,330.036376953125,110.89241027832031,117.9366683959961,115.05154418945312,164.1629638671875,126.04703521728516,145.1199951171875,79.35944366455078,100.85831451416016,52.09722900390625,45.55252456665039,44.99576187133789,52.391929626464844,48.545745849609375,55.31223678588867
2020-01-17,3329.6201171875,286.7859802246094,234.7667999267578,217.7917022705078,222.48550415039062,198.8752899169922,162.90951538085938,201.13607788085938,139.1836395263672,173.32177734375,131.7869110107422,101.09683990478516,138.91659545898438,182.22999572753906,78.1926498413086,126.52595520019531,322.2328186035156,109.99303436279297,118.2547378540039,115.32670593261719,164.47134399414062,126.91949462890625,144.3300018310547,79.17667388916016,101.9901351928711,52.207252502441406,46.29900360107422,44.96823501586914,52.79582977294922,48.536827087402344,55.25661087036133
2020-01-21,3320.7900390625,288.76531982421875,231.22821044921875,218.7683868408203,218.9016571044922,198.10601806640625,162.32455444335938,203.68099975585938,137.3659210205078,171.14617919921875,131.95550537109375,99.11127471923828,139.00970458984375,185.27000427246094,77.66275787353516,125.57354736328125,311.5165710449219,110.59580993652344,117.95538330078125,116.0438003540039,162.69375610351562,125.67050170898438,143.55999755859375,78.30630493164062,102.03890991210938,52.41813278198242,45.65668869018555,44.76641845703125,52.962646484375,48.055118560791016,56.13737869262695
2020-01-22,3321.75,288.8229675292969,232.49871826171875,218.721435546875,218.11854553222656,198.36871337890625,161.54458618164062,204.28038024902344,134.3332061767578,170.31375122070312,132.358154296875,98.75267791748047,138.05984497070312,182.75,77.93997192382812,126.49707794189453,307.17242431640625,111.08377838134766,118.16116333007812,119.97943878173828,161.46035766601562,125.5235595703125,144.00999450683594,78.02779388427734,101.95108795166016,52.82156753540039,44.155052185058594,45.01410675048828,53.1031379699707,47.653690338134766,58.15850830078125
2020-01-23,3325.5400390625,287.7371520996094,231.1153106689453,219.42576599121094,216.54310607910156,200.2262725830078,162.53903198242188,202.92442321777344,134.4462432861328,169.86915588378906,125.66254425048828,98.92759704589844,138.32058715820312,183.97999572753906,78.31531524658203,126.38162994384766,315.9104309082031,110.8062973022461,117.62101745605469,119.12895965576172,161.19732666015625,125.39495849609375,142.1999969482422,77.07911682128906,100.51680755615234,53.023277282714844,43.61688995361328,44.94989013671875,53.12947082519531,47.54663848876953,58.70551681518555
2020-01-24,3295.469970703125,281.34747314453125,227.67088317871094,217.876220703125,207.83677673339844,198.1810302734375,160.90113830566406,201.43087768554688,132.21409606933594,167.55166625976562,126.21502685546875,97.83423614501953,138.12501525878906,182.11000061035156,78.08961486816406,129.97964477539062,321.1393127441406,109.42853546142578,117.76219177246094,117.20282745361328,161.5691680908203,122.28167724609375,140.0800018310547,74.83357238769531,99.55086517333984,52.885746002197266,42.08921432495117,44.81229019165039,52.92753219604492,46.42264938354492,63.48020553588867
2020-01-27,3243.6298828125,272.9688720703125,224.11351013183594,217.1155548095703,205.404541015625,196.39849853515625,158.2103729248047,198.17849731445312,127.8345947265625,164.15574645996094,125.23175048828125,96.55716705322266,138.5254669189453,180.7100067138672,75.79338073730469,125.67937469482422,314.72747802734375,110.85413360595703,118.27973937988281,115.58517456054688,159.28370666503906,121.25309753417969,135.89999389648438,74.93801879882812,97.80436706542969,52.702369689941406,40.95212936401367,43.54635238647461,52.6026611328125,46.592140197753906,60.902793884277344
2020-01-28,3276.239990234375,274.6791687011719,228.29202270507812,219.62298583984375,207.14581298828125,197.3835906982422,161.31065368652344,199.3183135986328,128.78587341308594,165.9719696044922,125.84981536865234,97.19570922851562,139.22389221191406,182.85000610351562,77.93750762939453,127.4206314086914,314.6877136230469,111.56216430664062,118.59971618652344,116.36063385009766,150.16908264160156,123.45720672607422,138.3699951171875,75.06858825683594,97.97023010253906,52.27143478393555,40.93477249145508,43.821556091308594,53.29630661010742,47.0827751159668,62.40473556518555
2020-01-29,3273.39990234375,271.825439453125,225.9769287109375,219.77325439453125,209.27403259277344,201.1832275390625,163.82591247558594,201.29330444335938,127.88167572021484,166.17059326171875,124.80099487304688,96.53968811035156,140.19241333007812,181.77000427246094,79.56892395019531,126.67986297607422,320.1153869628906,110.88284301757812,117.68689727783203,114.8097152709961,146.92230224609375,123.27352905273438,136.05999755859375,75.93022918701172,97.41407775878906,52.27143478393555,43.11344528198242,43.161067962646484,52.269004821777344,46.636741638183594,61.49616241455078
2020-01-30,3283.659912109375,269.9805908203125,229.750732421875,218.6181182861328,208.3527374267578,202.81564331054688,168.44705200195312,204.58499145507812,127.49554443359375,168.6962127685547,125.67189025878906,97.44062042236328,140.0247802734375,185.6699981689453,79.4536361694336,128.16140747070312,321.3878173828125,111.54303741455078,118.52442169189453,114.0426025390625,147.3848419189453,124.79802703857422,137.80999755859375,75.28617095947266,95.80416870117188,53.96766662597656,42.07185363769531,43.335357666015625,52.119747161865234,46.34236145019531,61.6259651184082
2020-01-31,3225.52001953125,261.7845153808594,223.74647521972656,214.21363830566406,199.04754638671875,200.74227905273438,165.9609832763672,195.505859375,123.70938873291016,163.85305786132812,123.25585174560547,93.71443939208984,138.63720703125,182.30999755859375,75.93074035644531,124.9385986328125,316.3875732421875,109.5433349609375,117.27284240722656,119.84603118896484,143.8931427001953,121.55616760253906,138.30999755859375,74.36359405517578,93.96011352539062,53.54590606689453,39.98865509033203,42.17033767700195,52.18998336791992,45.36110305786133,59.27106475830078
2020-02-03,3248.919921875,263.2931213378906,224.93228149414062,217.44419860839844,199.812255859375,201.8774871826172,170.00694274902344,197.3138427734375,122.22128295898438,162.05581665039062,125.11939239501953,92.96221160888672,139.84783935546875,185.4199981689453,75.72222137451172,126.02569580078125,314.1310119628906,109.33283996582031,117.73395538330078,121.9639663696289,142.01580810546875,122.48373413085938,141.32000732421875,76.01726531982422,96.8579330444336,53.71094512939453,40.570220947265625,42.684043884277344,50.96953201293945,45.4503059387207,59.7253532409668
2020-02-04,3297.590087890625,269.8460693359375,227.68968200683594,220.69357299804688,204.35426330566406,201.35206604003906,175.60296630859375,200.01593017578125,125.74372100830078,165.7354736328125,124.15484619140625,93.46077728271484,141.1795654296875,188.33999633789062,78.22209167480469,126.84341430664062,316.0595397949219,110.28962707519531,118.25153350830078,124.33203125,142.60531616210938,124.24702453613281,144.72999572753906,76.9050521850586,98.91665649414062,53.9493293762207,41.70729446411133,43.6839485168457,51.18025588989258,46.690269470214844,60.68955993652344
2020-02-05,3334.68994140625,284.1532287597656,229.91070556640625,223.6142578125,213.6870880126953,201.11753845214844,175.38851928710938,199.2790069580078,129.4451141357422,167.3341064453125,128.0879364013672,96.46097564697266,143.40528869628906,185.49000549316406,78.85993194580078,128.52699279785156,327.6008605957031,111.7630844116211,119.33372497558594,130.35226440429688,147.2215576171875,126.35923767089844,141.3699951171875,74.70301818847656,98.09708404541016,53.958499908447266,43.061370849609375,44.44535827636719,51.91780090332031,47.26118087768555,62.432559967041016
2020-02-06,3345.780029296875,281.01116943359375,227.5767822265625,224.2998046875,213.23562622070312,199.7102813720703,179.0249481201172,199.50497436523438,129.2661590576172,166.81382751464844,127.82573699951172,95.76995086669922,142.97686767578125,186.72999572753906,79.78235626220703,128.1902618408203,339.4106140136719,111.28469848632812,119.64425659179688,130.7108154296875,147.7294464111328,126.37762451171875,142.6999969482422,74.57247924804688,97.83362579345703,54.08686065673828,42.70549011230469,44.66551208496094,52.18998336791992,47.71613693237305,62.507083892822266
