Date,MARKET,AAPL,CSCO,IBM,AMZN
2016-03-31,182.9759979248047,25.121543884277344,23.009872436523438,108.00223541259766,29.68199920654297
2016-04-01,184.22238159179688,25.352041244506836,23.187679290771484,108.76529693603516,29.924999237060547
2016-04-04,183.6259307861328,25.612503051757812,22.951154708862305,108.44439697265625,29.659500122070312
2016-04-05,181.79190063476562,25.310550689697266,22.494413375854492,106.96821594238281,29.30699920654297
2016-04-06,183.77723693847656,25.575618743896484,22.83696746826172,106.98246002197266,30.104000091552734
2016-04-07,181.57818603515625,25.017824172973633,22.510726928710938,105.72026824951172,29.571500778198242
2016-04-08,182.06788635253906,25.045486450195312,22.58412742614746,106.50466918945312,29.729999542236328
2016-04-11,181.6405029296875,25.128463745117188,22.52703857421875,106.4333724975586,29.796499252319336
2016-04-12,183.3321075439453,25.45576286315918,22.543352127075195,106.70437622070312,30.15850067138672
2016-04-13,185.1839599609375,25.824554443359375,23.02455711364746,107.8453598022461,30.740999221801758
2016-04-14,185.1927947998047,25.83837890625,23.040868759155273,107.79541778564453,31.037500381469727
2016-04-15,184.98806762695312,25.319774627685547,22.75541114807129,108.19479370117188,31.29450035095215
2016-04-18,186.2879180908203,24.773502349853516,22.99193572998047,108.77241516113281,31.767499923706055
2016-04-19,186.87554931640625,24.642122268676758,23.10611915588379,102.68948364257812,31.395000457763672
2016-04-20,187.0535888671875,24.692829132080078,23.19583511352539,104.19417572021484,31.649499893188477
2016-04-21,186.0475616455078,24.425457000732422,23.03271484375,106.4690170288086,31.549999237060547
2016-04-22,186.0475616455078,24.35861587524414,22.959306716918945,105.89850616455078,31.024999618530273
2016-04-25,185.72708129882812,24.220312118530273,23.02455711364746,106.11958312988281,31.309999465942383
2016-04-26,186.00303649902344,24.052053451538086,23.203994750976562,106.3121337890625,30.8439998626709
2016-04-27,186.38589477539062,22.54692840576172,23.358959197998047,107.30340576171875,30.328500747680664
2016-04-28,184.6942596435547,21.85774803161621,22.80434226989746,104.87873840332031,30.100000381469727
2016-04-29,183.69717407226562,21.60650634765625,22.421010971069336,104.07295989990234,32.97949981689453
2016-05-02,185.1572723388672,21.583459854125977,22.323135375976562,103.59515380859375,34.192501068115234
2016-05-03,183.54580688476562,21.93842124938965,21.907176971435547,102.78219604492188,33.566001892089844
2016-05-04,182.52195739746094,21.710237503051758,21.564626693725586,102.86774444580078,33.54499816894531
2016-05-05,182.48629760742188,21.622114181518555,21.377038955688477,104.45088958740234,32.954498291015625
2016-05-06,183.154052734375,21.50152587890625,21.63802146911621,106.04930877685547,33.6974983215332
2016-05-09,183.30540466308594,21.517763137817383,21.62171745300293,106.08531188964844,33.98749923706055
2016-05-10,185.58456420898438,21.663850784301758,22.04583168029785,107.9789047241211,35.153499603271484
2016-05-11,183.8485107421875,21.45282554626465,21.776683807373047,107.2444839477539,35.6614990234375
2016-05-12,183.90188598632812,20.949613571166992,21.752216339111328,107.16529846191406,35.89649963378906
2016-05-13,182.29933166503906,20.991350173950195,21.63802146911621,106.35891723632812,35.49599838256836
2016-05-16,184.0977783203125,21.770524978637695,21.996896743774414,107.61170196533203,35.53300094604492
2016-05-17,182.3794708251953,21.680086135864258,21.73590087890625,106.56050109863281,34.76350021362305
2016-05-18,182.4329071044922,21.928218841552734,21.792993545532227,106.08531188964844,34.872501373291016
2016-05-19,181.80079650878906,21.84473419189453,22.486255645751953,104.35011291503906,34.92599868774414
2016-05-20,182.9492950439453,22.08127212524414,22.812501907348633,106.0204849243164,35.13999938964844
2016-05-23,182.6999969482422,22.36186408996582,22.78803253173828,105.67488098144531,34.837501525878906
2016-05-24,185.06820678710938,22.7027587890625,23.220306396484375,106.78372192382812,35.209999084472656
2016-05-25,186.32354736328125,23.101619720458984,23.58732795715332,109.21732330322266,35.41749954223633
2016-05-26,186.37696838378906,23.28481674194336,23.571008682250977,109.75731658935547,35.74549865722656
2016-05-27,187.17822265625,23.270904541015625,23.58732795715332,110.04534149169922,35.61199951171875
2016-05-31,186.8221435546875,23.157268524169922,23.693355560302734,110.69334411621094,36.13949966430664
2016-06-01,187.20494079589844,22.832612991333008,23.571008682250977,109.80770874023438,35.97200012207031
2016-06-02,187.77476501464844,22.661014556884766,23.717824935913086,110.52051544189453,36.4119987487793
2016-06-03,187.2138671875,22.7073917388916,23.758602142333984,110.08130645751953,36.277000427246094
2016-06-06,188.16647338867188,22.872037887573242,23.734132766723633,109.96612548828125,36.33649826049805
2016-06-07,188.4602813720703,22.964801788330078,23.70966339111328,110.39813232421875,36.1870002746582
2016-06-08,189.07460021972656,22.943927764892578,23.76675796508789,110.8805160522461,36.332000732421875
2016-06-09,188.81640625,23.10857582092285,23.76675796508789,110.46290588378906,36.38249969482422
2016-06-10,187.02691650390625,22.918420791625977,23.677043914794922,109.70692443847656,35.89550018310547
2016-06-13,185.58456420898438,22.57288932800293,23.522079467773438,108.922119140625,35.762001037597656
2016-06-14,185.2195587158203,22.600719451904297,23.619953155517578,108.76371002197266,35.96500015258789
2016-06-15,184.96139526367188,22.526512145996094,23.36711311340332,108.49012756347656,35.7130012512207
2016-06-16,185.51329040527344,22.62159538269043,23.546545028686523,108.76371002197266,35.8754997253418
2016-06-17,184.822509765625,22.106782913208008,23.611793518066406,109.43331146240234,35.31949996948242
2016-06-20,186.01272583007812,22.053443908691406,23.489458084106445,110.59974670410156,35.70050048828125
2016-06-21,186.5407257080078,22.24127960205078,23.464988708496094,110.91651153564453,35.79100036621094
2016-06-22,186.23646545410156,22.157794952392578,23.424205780029297,110.10292053222656,35.529998779296875
2016-06-23,188.6617431640625,22.285341262817383,23.832008361816406,111.8525161743164,36.104000091552734
2016-06-24,181.88710021972656,21.659223556518555,22.633068084716797,105.5452880859375,34.948001861572266
2016-06-27,178.6295166015625,21.343839645385742,22.274200439453125,103.32048034667969,34.56800079345703
2016-06-28,181.851318359375,21.703275680541992,22.66569709777832,104.90450286865234,35.397499084472656
2016-06-29,184.94775390625,21.89111328125,23.049026489257812,106.89168548583984,35.779998779296875
2016-06-30,187.47149658203125,22.16939353942871,23.399734497070312,109.28211975097656,35.78099822998047
2016-07-01,187.86526489257812,22.23664093017578,23.489458084106445,109.69252014160156,36.284000396728516
2016-07-05,186.5138702392578,22.02793312072754,23.31661605834961,109.21012115478516,36.404998779296875
2016-07-06,187.63259887695312,22.15316390991211,23.637598037719727,109.70692443847656,36.88050079345703
2016-07-07,187.51620483398438,22.24823570251465,23.654062271118164,109.87251281738281,36.82849884033203
2016-07-08,190.30845642089844,22.41983985900879,24.082040786743164,111.21175384521484,37.29050064086914
2016-07-11,190.9796142578125,22.489412307739258,24.221956253051758,111.83810424804688,37.68899917602539
2016-07-12,192.3667755126953,22.59144401550293,24.370101928710938,113.0693359375,37.410499572753906
2016-07-13,192.33998107910156,22.463903427124023,24.485326766967773,113.77495574951172,37.131500244140625
2016-07-14,193.4138641357422,22.90914535522461,24.493555068969727,115.40215301513672,37.060001373291016
2016-07-15,193.15435791015625,22.90682029724121,24.542936325073242,115.0421371459961,36.77199935913086
2016-07-18,193.6734619140625,23.150320053100586,24.61701011657715,115.0997543334961,36.80350112915039
2016-07-19,193.47650146484375,23.159595489501953,24.625242233276367,114.89810943603516,36.997501373291016
2016-07-20,194.28199768066406,23.18045997619629,25.2096004486084,116.17973327636719,37.2859992980957
2016-07-21,193.5481414794922,23.05756187438965,25.168447494506836,115.52452850341797,37.221500396728516
2016-07-22,194.41622924804688,22.878999710083008,25.27544403076172,116.69096374511719,37.24300003051758
2016-07-25,193.88818359375,22.57288932800293,25.34128761291504,117.10857391357422,36.980499267578125
2016-07-26,193.97767639160156,22.417522430419922,25.415361404418945,116.72694396972656,36.77949905395508
2016-07-27,193.77183532714844,23.873836517333984,25.316593170166016,116.51815032958984,36.833499908447266
2016-07-28,193.9955596923828,24.196170806884766,25.11906623840332,116.18695068359375,37.63050079345703
2016-07-29,194.30877685546875,24.166030883789062,25.127296447753906,115.64693450927734,37.94049835205078
2016-08-01,194.14768981933594,24.59272003173828,25.291898727416992,116.24456024169922,38.387001037597656
2016-08-02,192.9037628173828,24.228649139404297,25.20136833190918,115.6181411743164,38.02899932861328
2016-08-03,193.46755981445312,24.53242301940918,25.283672332763672,115.68296813964844,37.731998443603516
2016-08-04,193.6734619140625,24.68397331237793,25.349515914916992,116.3165512084961,38.03850173950195
2016-08-05,195.25741577148438,25.05936050415039,25.54704475402832,117.72054290771484,38.29899978637695
2016-08-08,195.14111328125,25.26685905456543,25.522350311279297,117.67697143554688,38.327999114990234
2016-08-09,195.25741577148438,25.36944580078125,25.464733123779297,117.48092651367188,38.41550064086914
2016-08-10,194.77418518066406,25.18059539794922,25.390666961669922,117.70601654052734,38.428001403808594
2016-08-11,195.67807006835938,25.16427230834961,25.472970962524414,118.75904083251953,38.5620002746582
2016-08-12,195.50802612304688,25.22256088256836,25.407129287719727,117.61161041259766,38.62799835205078
2016-08-15,196.07186889648438,25.525663375854492,25.67049789428711,117.5607681274414,38.42449951171875
2016-08-16,195.06056213378906,25.502342224121094,25.61288833618164,116.70384979248047,38.20199966430664
2016-08-17,195.42747497558594,25.46504020690918,25.283672332763672,116.5150146484375,38.23149871826172
2016-08-18,195.86599731445312,25.43239402770996,25.08614730834961,117.18313598632812,38.222999572753906
2016-08-19,195.57962036132812,25.497684478759766,25.11906623840332,116.22453308105469,37.865501403808594
2016-08-22,195.5706787109375,25.299503326416016,25.2096004486084,116.19551849365234,37.9739990234375
2016-08-23,195.96444702148438,25.378772735595703,25.497657775878906,116.38433074951172,38.122501373291016
2016-08-24,194.96217346191406,25.187583923339844,25.56350326538086,115.50555419921875,37.86249923706055
2016-08-25,194.82785034179688,25.080339431762695,25.752803802490234,115.20054626464844,37.96099853515625
2016-08-26,194.4609375,24.93345069885254,25.802183151245117,114.97543334960938,38.45000076293945
2016-08-29,195.4185333251953,24.90546989440918,25.991483688354492,115.99213409423828,38.56449890136719
2016-08-30,195.09637451171875,24.714284896850586,25.95856285095215,115.75975036621094,38.37900161743164
2016-08-31,194.54148864746094,24.737598419189453,25.87625503540039,115.38214111328125,38.45800018310547
2016-09-01,194.55043029785156,24.884490966796875,25.991483688354492,115.86141967773438,38.53099822998047
2016-09-02,195.42747497558594,25.117637634277344,26.19724464416504,115.86868286132812,38.62200164794922
2016-09-06,196.0181121826172,25.110647201538086,26.230167388916016,116.44967651367188,39.44350051879883
2016-09-07,196.00025939941406,25.264528274536133,26.164325714111328,117.3864974975586,39.2239990234375
2016-09-08,195.55274963378906,24.60236930847168,25.900949478149414,115.46927642822266,39.202999114990234
2016-09-09,190.87222290039062,24.045135498046875,25.390666961669922,113.06549072265625,38.00699996948242
2016-09-12,193.6107177734375,24.583721160888672,25.87625503540039,114.95364379882812,38.574501037597656
2016-09-13,190.82749938964844,25.168935775756836,25.56350326538086,113.15262603759766,38.050498962402344
2016-09-14,190.7559051513672,26.0595760345459,25.51412582397461,111.87445068359375,38.054500579833984
2016-09-15,192.66209411621094,26.945566177368164,25.769262313842773,113.04369354248047,38.484500885009766
2016-09-16,191.91738891601562,26.794015884399414,25.3824405670166,111.72196197509766,38.92599868774414
2016-09-19,191.95333862304688,26.48158836364746,25.530588150024414,112.4699935913086,38.755001068115234
2016-09-20,191.96234130859375,26.47925567626953,25.596424102783203,112.16497039794922,39.01100158691406
2016-09-21,194.12103271484375,26.474597930908203,25.81041145324707,112.94927978515625,39.48699951171875
2016-09-22,195.34429931640625,26.724069595336914,26.057327270507812,113.3705062866211,40.23500061035156
2016-09-23,194.2739715576172,26.278745651245117,25.793954849243164,112.54986572265625,40.287498474121094
2016-09-26,192.69992065429688,26.318382263183594,25.57173728942871,111.82365417480469,39.95800018310547
2016-09-27,193.8961639404297,26.36734390258789,25.909181594848633,113.84977722167969,40.80550003051758
2016-09-28,194.85858154296875,26.56785774230957,25.925640106201172,114.95364379882812,41.43600082397461
2016-09-29,193.09567260742188,26.155176162719727,25.835105895996094,114.82292175292969,41.45249938964844
2016-09-30,194.55279541015625,26.358020782470703,26.106704711914062,115.36033630371094,41.865501403808594
2016-10-03,194.08509826660156,26.234447479248047,26.13990592956543,114.45983123779297,41.83700180053711
2016-10-04,193.09567260742188,26.34636116027832,26.015422821044922,113.6246566772461,41.701499938964844
2016-10-05,193.95016479492188,26.358020782470703,26.21458625793457,114.07489776611328,42.21799850463867
2016-10-06,194.08509826660156,26.553869247436523,26.123302459716797,113.9296646118164,42.08300018310547
2016-10-07,193.41949462890625,26.5935001373291,26.115005493164062,113.05095672607422,41.971500396728516
2016-10-10,194.4268341064453,27.05748176574707,26.115005493164062,114.03133392333984,42.08549880981445
2016-10-11,191.97132873535156,27.115772247314453,25.758174896240234,112.4118881225586,41.54999923706055
2016-10-12,192.22320556640625,27.358245849609375,25.177291870117188,112.04875183105469,41.704498291015625
2016-10-13,191.5935821533203,27.274314880371094,25.03621482849121,111.63480377197266,41.4640007019043
2016-10-14,191.6924591064453,27.425865173339844,25.044519424438477,112.16497039794922,41.14799880981445
2016-10-17,191.0269317626953,27.407209396362305,25.077713012695312,112.39734649658203,40.647499084472656
2016-10-18,192.22320556640625,27.38855743408203,25.26027488708496,109.45613861083984,40.88249969482422
2016-10-19,192.73585510253906,27.30695343017578,25.185588836669922,109.84832763671875,40.884498596191406
2016-10-20,192.37608337402344,27.292964935302734,25.027917861938477,110.03712463378906,40.51599884033203
2016-10-21,192.46600341796875,27.185710906982422,25.019617080688477,108.6645736694336,40.949501037597656
2016-10-24,193.2845458984375,27.430522918701172,25.276870727539062,109.34721374511719,41.90449905395508
2016-10-25,192.6368865966797,27.570419311523438,25.177291870117188,109.57235717773438,41.75899887084961
2016-10-26,192.25015258789062,26.950227737426758,25.3515567779541,110.24774169921875,41.12950134277344
2016-10-27,191.73748779296875,26.691431045532227,25.21048355102539,111.36610412597656,40.917999267578125
2016-10-28,191.17083740234375,26.514232635498047,25.384748458862305,110.82872772216797,38.816001892089844
2016-10-31,191.17979431152344,26.47226333618164,25.459436416625977,111.61302947998047,39.49100112915039
2016-11-01,189.79464721679688,25.994295120239258,25.293466567993164,110.95941162109375,39.27050018310547
2016-11-02,188.65232849121094,26.017610549926758,25.21878433227539,110.34941101074219,38.27799987792969
2016-11-03,187.78887939453125,25.738737106323242,25.160694122314453,110.6544189453125,38.35150146484375
2016-11-04,187.58200073242188,25.506731033325195,25.05281639099121,110.6979751586914,37.752498626708984
2016-11-07,191.71945190429688,25.874664306640625,25.675193786621094,113.0872573852539,39.246498107910156
2016-11-08,192.5830078125,26.02699089050293,25.724985122680664,113.71015930175781,39.38750076293945
2016-11-09,194.62472534179688,25.984804153442383,26.023723602294922,113.4463119506836,38.59400177001953
2016-11-10,195.11044311523438,25.26066017150879,25.724985122680664,117.41082763671875,37.11899948120117
2016-11-11,194.6607208251953,25.410648345947266,26.023723602294922,118.18029022216797,36.95050048828125
2016-11-14,194.81362915039062,24.77321434020996,26.032024383544922,115.93787384033203,35.95349884033203
2016-11-15,196.33372497558594,25.101306915283203,26.305870056152344,116.27498626708984,37.1619987487793
2016-11-16,195.96493530273438,25.776233673095703,26.19799041748047,116.72933959960938,37.324501037597656
2016-11-17,196.97227478027344,25.766860961914062,24.936634063720703,117.10304260253906,37.81999969482422
2016-11-18,196.5316162109375,25.792638778686523,25.044519424438477,117.53538513183594,38.007999420166016
2016-11-21,198.0157012939453,26.184003829956055,24.936634063720703,119.27951049804688,39.0
2016-11-22,198.40248107910156,26.200410842895508,24.803863525390625,119.20625305175781,39.26649856567383
2016-11-23,198.5104217529297,26.06682777404785,24.65449333190918,118.7005844116211,39.00600051879883
2016-11-25,199.24790954589844,26.19806671142578,24.96982765197754,119.5506362915039,39.01850128173828
2016-11-28,198.31253051757812,26.146507263183594,24.828758239746094,120.56195068359375,38.3385009765625
2016-11-29,198.69931030273438,26.120729446411133,24.754072189331055,119.83642578125,38.125999450683594
2016-11-30,198.22259521484375,25.90043830871582,24.74577522277832,118.87644958496094,37.528499603271484
2016-12-01,197.49400329589844,25.659055709838867,24.43873405456543,117.11768341064453,37.182498931884766
2016-12-02,197.5929412841797,25.755144119262695,24.272762298583984,117.2642593383789,37.016998291015625
2016-12-05,198.78025817871094,25.570005416870117,24.50511932373047,117.13233184814453,37.96799850463867
2016-12-06,199.40985107421875,25.766860961914062,24.33915138244629,117.50609588623047,38.236000061035156
2016-12-07,202.018310546875,26.019954681396484,24.853652954101562,120.75975799560547,38.520999908447266
2016-12-08,202.5129852294922,26.27539825439453,24.853652954101562,121.17744445800781,38.36650085449219
2016-12-09,203.73623657226562,26.704259872436523,24.944942474365234,122.02752685546875,38.43299865722656
2016-12-12,203.50238037109375,26.551937103271484,25.03621482849121,121.28003692626953,38.00600051879883
2016-12-13,204.86053466796875,26.994857788085938,25.384748458862305,123.32461547851562,38.71699905395508
2016-12-14,203.16958618164062,26.994857788085938,25.276870727539062,123.48583221435547,38.441001892089844
2016-12-15,204.006103515625,27.142499923706055,25.417943954467773,123.12676239013672,38.04999923706055
2016-12-16,203.60707092285156,27.17765235900879,25.384748458862305,122.18143463134766,37.88850021362305
2016-12-19,204.0504150390625,27.33466339111328,25.517526626586914,122.14480590820312,38.29999923706055
2016-12-20,204.83755493164062,27.407312393188477,25.359853744506836,122.81893920898438,38.56100082397461
2016-12-21,204.26754760742188,27.433094024658203,25.243675231933594,122.62113189697266,38.529998779296875
2016-12-22,203.9146728515625,27.252641677856445,25.276870727539062,122.42323303222656,38.31700134277344
2016-12-23,204.21327209472656,27.306541442871094,25.3349609375,122.166748046875,38.02949905395508
2016-12-27,204.71998596191406,27.479957580566406,25.459436416625977,122.48188018798828,38.56999969482422
2016-12-28,203.0280303955078,27.3627872467041,25.243675231933594,121.78570556640625,38.60649871826172
2016-12-29,202.9827880859375,27.355756759643555,25.276870727539062,122.08614349365234,38.25749969482422
2016-12-30,202.24090576171875,27.142499923706055,25.077713012695312,121.63915252685547,37.493499755859375
2017-01-03,203.7880859375,27.219839096069336,25.343257904052734,122.51851654052734,37.68349838256836
2017-01-04,205.0004119873047,27.189373016357422,25.19260597229004,124.03546142578125,37.85900115966797
2017-01-05,204.83755493164062,27.32763671875,25.251192092895508,123.62503051757812,39.022499084472656
2017-01-06,205.57044982910156,27.63228988647461,25.301408767700195,124.23329162597656,39.79949951171875
2017-01-09,204.89187622070312,27.885391235351562,25.25956153869629,122.8556137084961,39.84600067138672
2017-01-10,204.89187622070312,27.913511276245117,25.426959991455078,121.29473876953125,39.79499816894531
2017-01-11,205.4708709716797,28.063495635986328,25.234453201293945,122.92888641357422,39.95100021362305
2017-01-12,204.9552001953125,27.946321487426758,25.142385482788086,123.07546997070312,40.68199920654297
2017-01-13,205.42562866210938,27.897106170654297,25.167495727539062,122.62846374511719,40.856998443603516
2017-01-17,204.7018585205078,28.12208366394043,25.100534439086914,123.0314712524414,40.486000061035156
2017-01-18,205.15420532226562,28.1197452545166,25.134021759033203,122.23272705078125,40.374000549316406
2017-01-19,204.39422607421875,28.070526123046875,25.09217071533203,122.24002838134766,40.45199966430664
2017-01-20,205.1451873779297,28.12208366394043,25.19260597229004,124.98075866699219,40.416500091552734
2017-01-23,204.6113739013672,28.14082908630371,25.33489418029785,125.33251190185547,40.89400100708008
2017-01-24,205.92324829101562,28.11505126953125,25.611083984375,128.90127563476562,41.12200164794922
2017-01-25,207.70570373535156,28.56266212463379,25.69478416442871,130.6527099609375,41.82600021362305
2017-01-26,207.488525390625,28.57672691345215,25.728261947631836,130.923828125,41.95750045776367
2017-01-27,207.1627960205078,28.579063415527344,25.92913246154785,129.92724609375,41.78850173950195
2017-01-30,205.87803649902344,28.504077911376953,25.8035888671875,128.82801818847656,41.51900100708008
2017-01-31,205.85995483398438,28.43845558166504,25.711519241333008,127.8900375366211,41.17399978637695
2017-02-01,205.94137573242188,30.17265510559082,25.527389526367188,127.72147369384766,41.61750030517578
2017-02-02,206.07705688476562,30.121095657348633,26.096527099609375,127.93400573730469,41.997501373291016
2017-02-03,207.49757385253906,30.24999237060547,26.213699340820312,128.8426513671875,40.5099983215332
2017-02-06,207.1265869140625,30.533552169799805,26.19696044921875,128.87197875976562,40.38199996948242
2017-02-07,207.1356658935547,30.82415008544922,26.322507858276367,130.77731323242188,40.625
2017-02-08,207.40708923339844,30.943660736083984,26.171852111816406,130.11993408203125,40.98550033569336
2017-02-09,208.6375274658203,31.167266845703125,26.36435890197754,130.88807678222656,41.06800079345703
2017-02-10,209.46087646484375,31.096647262573242,26.372722625732422,131.9738311767578,41.37300109863281
2017-02-13,210.60086059570312,31.372037887573242,26.75772476196289,132.47605895996094,41.826499938964844
2017-02-14,211.44229125976562,31.77922248840332,27.04229736328125,133.04478454589844,41.81949996948242
2017-02-15,212.54611206054688,31.89454460144043,27.469146728515625,134.18963623046875,42.1349983215332
2017-02-16,212.36517333984375,31.856887817382812,28.12197494506836,134.00497436523438,42.207000732421875
2017-02-17,212.69993591308594,31.94397735595703,28.239151000976562,133.44363403320312,42.253501892089844
2017-02-21,213.96658325195312,32.17463302612305,28.565567016601562,133.1408233642578,42.821998596191406
2017-02-22,213.7765655517578,32.27113342285156,28.532093048095703,133.79818725585938,42.78049850463867
2017-02-23,213.92135620117188,32.1346321105957,28.49024200439453,134.16749572753906,42.609500885009766
2017-02-24,214.19277954101562,32.16522216796875,28.724594116210938,133.94590759277344,42.262001037597656
2017-02-27,214.52752685546875,32.228763580322266,28.67437171936035,132.50563049316406,42.43199920654297
2017-02-28,213.94851684570312,32.24289321899414,28.607418060302734,132.8158416748047,42.25199890136719
2017-03-01,216.9432373046875,32.90192413330078,28.825027465820312,134.3890838623047,42.65399932861328
2017-03-02,215.57708740234375,32.70655822753906,28.783178329467773,133.34022521972656,42.445499420166016
2017-03-03,215.71278381347656,32.899566650390625,28.699485778808594,132.98568725585938,42.49399948120117
2017-03-06,215.07040405273438,32.796016693115234,28.615781784057617,133.29592895507812,42.330501556396484
2017-03-07,214.42799377441406,32.83837127685547,28.62415313720703,133.22947692871094,42.30099868774414
2017-03-08,214.02993774414062,32.71598815917969,28.473506927490234,132.5426025390625,42.525001525878906
